t_sec,nprocs,footprint_bytes,cpu_nanos
0.0,11,551035928,11110586865
1.0,11,551019544,11116171658
2.0,11,551019544,11121702699
3.0,11,551101464,11137568115
4.0,11,551052312,11143026575
5.0,11,551052312,11148484949
6.0,11,551052312,11153794241
7.0,11,551052312,11159244825
8.1,11,550937624,11174469700
9.1,11,550937624,11179172658
10.1,11,550921240,11184486408
11.1,11,550921240,11190302783
12.1,11,550921240,11195434199
13.1,11,550921240,11207639033
14.1,11,550921240,11213202950
15.1,11,550921240,11218433783
16.1,11,550921240,11224073866
17.1,11,550708248,11304095742
18.1,11,550429720,11311746989
19.1,11,550429720,11314144614
20.1,11,550347800,11319489033
21.1,11,550347800,11320267326
22.1,11,550249496,11328737741
23.1,11,550249496,11328737741
24.1,11,550249496,11328737741
25.2,11,550249496,11328804741
26.2,11,550200344,11328909532
27.2,11,550200344,11333131950
28.2,11,550183960,11333314451
29.2,11,550183960,11333314451
30.2,11,550183960,11334519868
31.2,11,550151192,11334766866
32.2,11,550216728,11342700449
33.2,11,550216728,11342700449
34.2,11,550216728,11342786325
35.2,11,550216728,11342786325
36.2,11,550872088,11342786325
37.2,11,550872088,11347694866
38.2,11,550872088,11347694866
39.2,11,550872088,11347694866
40.2,11,550904856,11347874407
41.2,11,550904856,11347874407
42.2,11,550904856,11355844865
43.3,11,550904856,11355919490
44.3,11,550904856,11355919490
45.3,11,550904856,11355919490
46.3,11,559686728,11469261620
47.3,11,629908552,12262313906
48.3,11,623649864,12280134741
49.3,11,624731208,12284742616
50.3,11,625108040,12286928826
51.3,11,626549832,12287473409
52.3,11,626779208,12300967242
53.3,11,626664520,12301535324
54.3,11,626402376,12305521074
55.3,11,626402376,12305586492
56.3,11,626402376,12305623617
57.3,11,626287688,12315871160
58.3,11,626320456,12316140867
59.3,11,626304072,12316243034
60.3,11,626287688,12316352534
61.4,11,626271304,12316511243
62.4,11,626271304,12320966452
63.4,11,626271304,12320966452
64.4,11,626254920,12322027701
65.4,11,626254920,12322161577
66.4,11,626254920,12322161577
67.4,11,626254920,12326301785
68.4,11,626254920,12326301785
69.4,11,626254920,12326301785
70.4,11,626254920,12326358368
71.4,11,626254920,12326358368
72.4,11,626287688,12330982868
73.4,11,626287688,12331026577
74.4,11,626336840,12331026577
75.4,11,626500680,12331159535
76.4,11,604333128,12408201742
77.4,11,593519688,12435619241
78.4,11,591995976,12445681909
79.4,11,591979592,12454347199
80.5,11,591553608,12465186907
81.5,11,591455304,12466215700
82.5,11,591340616,12477799784
83.5,11,591340616,12477799784
84.5,11,591340616,12477799784
85.5,11,591389768,12477860159
86.5,11,591389768,12477912824
87.5,11,591602760,12486277408
88.5,11,591569992,12488906326
89.5,11,591537224,12490318618
90.5,11,591471688,12493732992
91.5,11,591537224,12493910701
92.5,11,591537224,12501657201
93.5,11,591537224,12501657201
94.5,11,591537224,12501747534
95.6,11,591537224,12501747534
96.6,11,591537224,12501747534
97.6,11,591537224,12509960367
98.6,11,591537224,12509960367
99.6,11,591537224,12509960367
100.6,11,591520840,12510078825
101.6,11,591520840,12510078825
102.6,11,591520840,12518237533
103.6,11,591520840,12518304366
104.6,11,591520840,12518304366
105.6,11,591520840,12518304366
106.6,11,628565064,13198315490
107.6,11,651338824,13830123785
108.6,11,647947336,13841449826
109.6,11,647832648,13849524784
110.6,11,647832648,13855870784
111.6,11,647783496,13861552451
112.6,11,647668808,13878917076
113.7,11,647537736,13884656326
114.7,11,647504968,13889963159
115.7,11,647504968,13895383868
116.7,11,653501512,13903779202
117.7,11,658072648,13922887327
118.7,11,660841544,13928723910
119.7,11,660890696,13934852660
120.7,11,660874312,13940530452
121.7,11,660956232,13946575994
122.7,11,667984968,13966882617
123.7,11,667984968,13972311951
124.7,11,667984968,13977773784
125.7,11,667984968,13983135659
126.7,11,667984968,13988125409
127.7,11,667903048,14002738492
128.8,11,667903048,14007903200
129.8,11,667903048,14013046325
130.8,11,667903048,14018367951
131.8,11,667903048,14023452326
132.8,11,667903048,14036922993
133.8,11,667903048,14042089909
134.8,11,667903048,14046959492
135.8,11,667903048,14051627325
136.8,11,646931528,14351603867
137.8,11,627369032,14391555701
138.8,11,623469640,14401809449
139.8,11,623387720,14412750909
140.8,11,623387720,14421173366
141.8,11,623436872,14429525240
142.8,11,623223880,14448583407
143.8,11,623223880,14457128824
144.8,11,623223880,14465080699
145.8,11,623387720,14473341200
146.9,11,625075272,14481716992
147.9,11,624993352,14499320533
148.9,11,624976968,14508210199
149.9,11,624976968,14516058949
150.9,11,624960584,14524521866
151.9,11,625189960,14539050324
152.9,11,625075272,14549580532
153.9,11,625140808,14556870949
154.9,11,625140808,14563025575
155.9,11,625140808,14570397241
