t_sec,nprocs,footprint_bytes,cpu_nanos
264.8,11,538977472,10150569867
265.8,11,538977472,10151094534
266.8,11,538961088,10158912533
267.8,11,538961088,10158912533
268.8,11,538961088,10159646659
269.9,11,538961088,10159963075
270.9,11,538961088,10165473200
271.9,11,538961088,10165473200
272.9,11,538961088,10165685158
273.9,11,538961088,10167754450
274.9,11,538961088,10167991533
275.9,11,538961088,10174746075
276.9,10,535880416,10147981867
277.9,10,535962336,10151655951
278.9,10,535929568,10155265783
279.9,10,535847648,10156064911
280.9,10,535847648,10173442244
281.9,10,535847648,10173699618
282.9,10,535847648,10176287826
283.9,10,535831264,10179016701
284.9,10,535831264,10179512243
286.0,10,535831264,10185389868
287.0,10,535831264,10186543992
288.0,10,535831264,10186588951
289.0,10,535880416,10189012034
290.0,10,535847648,10189584535
291.0,10,535847648,10196916826
292.0,10,535847648,10196916826
293.0,10,535847648,10196916826
294.0,10,535847648,10198265160
295.0,10,535798496,10198564368
296.0,10,535798496,10203172868
297.0,10,536388320,10221447160
298.0,10,578855648,10256898077
299.0,10,578773704,10263141160
300.0,10,567927496,10267646619
301.0,10,568042184,10284282326
302.0,10,568058568,10287532368
303.1,10,583508680,11275859784
304.1,4,228986408,5488789497
305.1,4,218762792,5494427329
306.1,4,218795560,5510880039
307.1,4,218795560,5513726039
308.1,4,218697256,5516139580
309.1,4,218435112,5519647623
310.1,4,218549800,5524594373
311.1,4,218598952,5546952998
312.1,4,218598952,5549302707
313.1,4,218320424,5555380582
314.1,4,218189352,5560299124
315.1,4,218189352,5564631622
316.1,4,218009128,5574061497
317.1,4,217992744,5576864539
318.1,4,218009128,5578894540
319.1,4,217910824,5585077456
320.2,4,217878056,5587742705
321.2,4,217878056,5597628330
322.2,4,217878056,5602509831
323.2,4,217878056,5608796706
324.2,4,217878056,5612647122
325.2,4,217927208,5616289330
326.2,4,217943592,5629123164
327.2,4,217927208,5631323705
328.2,4,217927208,5633561164
329.2,4,217943592,5636137664
