t_sec,nprocs,footprint_bytes,cpu_nanos
0.0,11,575824896,9326265868
1.0,11,575824896,9326265868
2.0,11,575824896,9331114911
3.0,11,575824896,9331152619
4.0,11,575808512,9331219951
5.0,11,575808512,9331219951
6.0,11,575792128,9331318160
7.0,11,575792128,9335894286
8.1,11,575792128,9336852827
9.1,11,575792128,9337092619
10.1,11,575824896,9337652452
11.1,11,575824896,9337652452
12.1,11,575824896,9343023661
13.1,11,575824896,9343023661
14.1,11,575824896,9343023661
15.1,11,575808512,9343321370
16.1,11,575808512,9343321370
17.1,11,575808512,9348752077
18.1,11,575742976,9353158869
19.1,11,575742976,9353368285
20.1,11,575742976,9353368285
21.1,11,575742976,9358116285
22.1,11,575742976,9358116285
23.1,11,575742976,9358116285
24.2,11,575742976,9358180785
25.2,11,575742976,9358180785
26.2,11,575742976,9362943785
27.2,11,575726592,9363111784
28.2,11,575742976,9363910992
29.2,11,575742976,9364070076
30.2,11,575742976,9364129577
31.2,11,575742976,9372151953
32.2,11,575742976,9372151953
33.2,11,575808512,9372246619
34.2,11,575693824,9376498327
35.2,11,575644672,9379096702
36.2,11,576496640,9402470785
37.2,11,576119808,9405740203
38.2,11,576054272,9406261785
39.2,11,576054272,9406398785
40.2,11,576054272,9406398785
41.3,11,575923200,9426463618
42.3,11,575661056,9428118035
43.3,11,575661056,9428118035
44.3,11,575579136,9431542785
45.3,11,575546368,9433709660
46.3,11,575546368,9439231952
47.3,11,575693824,9440705118
48.3,11,575923200,9453584159
49.3,11,575661056,9455405744
50.3,11,575661056,9455405744
51.3,11,575661056,9460268368
52.3,11,575611904,9460759910
53.3,11,575579136,9463861368
54.3,11,575349760,9464785161
55.4,11,575349760,9464785161
56.4,11,575349760,9470138119
57.4,11,575349760,9470179411
58.4,11,575284224,9470973244
59.4,11,575251456,9473946244
60.4,11,575251456,9474047659
61.4,11,575251456,9479252284
62.4,11,575251456,9479252284
63.4,11,575251456,9479315951
64.4,11,575300608,9479803493
65.4,11,575644672,9490989659
66.4,11,575431680,9498766744
67.4,11,575546368,9499203034
68.4,11,576070656,9509045327
69.4,11,575775744,9515108410
70.4,11,575792128,9516110786
71.5,11,575759360,9522312452
72.5,11,575661056,9522838744
73.5,11,575611904,9527127744
74.5,11,575562752,9527752118
75.5,11,575562752,9527803534
76.5,11,575562752,9535643493
77.5,11,575382528,9545536660
78.5,11,575005696,9553248869
79.5,11,574579712,9558443826
80.5,11,574579712,9559463617
81.5,11,574694400,9569737660
82.5,11,574694400,9570163493
83.5,11,574694400,9570163493
84.5,11,574694400,9570243410
85.5,11,574694400,9571032118
86.6,11,574694400,9576631909
87.6,11,574645248,9580858035
88.6,11,574563328,9583833244
89.6,11,574366720,9586206910
90.6,11,574350336,9587156952
91.6,11,574350336,9592530326
92.6,11,574350336,9592809201
93.6,11,574350336,9592891368
94.6,11,574350336,9592891368
95.6,11,574350336,9593584284
96.6,11,574350336,9598584326
97.6,11,574350336,9598869243
98.6,11,574333952,9601229034
99.6,11,574317568,9601796285
