t_sec,nprocs,footprint_bytes,cpu_nanos
0.0,11,513270736,10434365326
1.0,11,513270736,10434762951
2.0,11,513270736,10441635409
3.0,11,513270736,10441635409
4.1,11,513270736,10441782368
5.1,11,513270736,10441782368
6.1,11,513270736,10441782368
7.1,11,513270736,10447393118
8.1,11,513270736,10447393118
9.1,11,513254352,10447603160
10.1,11,513254352,10447781035
11.1,11,513254352,10447781035
12.1,11,513254352,10454186451
13.2,11,513254352,10454415326
14.2,11,513254352,10454415326
15.2,11,513254352,10454415326
16.2,11,513254352,10454772492
17.2,11,513172432,10472809160
18.2,11,513172432,10472972160
19.2,11,513123304,10484489286
20.2,11,513123304,10485323202
21.2,11,513123304,10485323202
22.2,11,513123304,10492487368
23.2,11,513123304,10492487368
24.2,11,513123304,10492487368
25.2,11,513106896,10492691827
26.2,11,513106896,10492691827
27.3,11,513106896,10498204077
28.3,11,513090512,10498975618
29.3,11,513106896,10529584744
30.3,11,512959440,10531533992
31.3,11,512959440,10537695826
32.3,11,512959440,10537695826
33.3,11,512959440,10537867202
34.3,11,512959440,10545251660
35.3,11,512959440,10545303327
36.3,11,513614800,10568262076
37.3,11,513565648,10580039576
38.3,11,513418192,10582531951
39.3,11,513418192,10582705118
40.4,11,513401808,10582848244
41.4,11,513237968,10595265536
42.4,11,513123280,10596288410
43.4,11,513106896,10596453285
44.4,11,513106896,10596453285
45.4,11,513106896,10596578993
46.4,11,513106896,10603332868
47.4,11,512844752,10621127283
48.4,11,512795600,10622655535
49.4,11,512746448,10623004326
50.4,11,512746448,10623004326
51.4,11,512746448,10627903243
52.4,11,512680912,10628359868
53.4,11,512680912,10628359868
54.4,11,512664528,10633790118
55.5,11,512631760,10635171577
56.5,11,512631760,10639813494
57.5,11,512713680,10643060285
58.5,11,512713680,10643186494
59.5,11,512648144,10644933077
60.5,11,512533456,10645438118
61.5,11,512467920,10653628617
62.5,11,512467920,10653628617
63.5,11,512467920,10653795284
64.5,11,512467920,10653795284
65.5,11,512435152,10653958867
66.5,11,512435152,10658567034
67.5,11,512435152,10658567034
68.5,11,512418768,10658703492
69.5,11,512418768,10658826242
70.5,11,512418768,10658826242
71.6,11,512418768,10662954284
72.6,11,512418768,10663050284
73.6,11,512418768,10663050284
74.6,11,512418768,10663050284
75.6,11,512418768,10663139701
76.6,11,512435152,10669196535
77.6,11,512189416,10681194743
78.6,11,512009192,10686640493
79.6,11,511402984,10694861993
80.6,11,511353832,10695186910
81.6,11,511468520,10705717785
82.6,11,511468520,10705717785
83.6,11,511468520,10705717785
84.6,11,511468520,10705769494
85.6,11,511468520,10705769494
86.7,11,511468520,10710910994
87.7,11,511452136,10719733991
88.7,11,511452136,10727900035
89.7,11,511157200,10733089367
90.7,11,511140816,10735640285
91.7,11,511140816,10752122535
92.7,11,511140816,10752122535
93.7,11,511140816,10752303326
94.7,11,511140816,10752303326
95.7,11,511140816,10752303326
96.7,11,511140816,10761514409
97.8,11,511140816,10761514409
98.8,11,511140816,10761514409
99.8,11,511140816,10761888950
100.8,11,511124432,10762078283
101.8,11,511124432,10771812867
102.8,11,511124432,10772370118
103.8,11,511124432,10772370118
104.8,11,511124432,10772370118
105.8,11,511124432,10772594785
106.8,11,511140816,10779770702
107.8,11,511140816,10780085785
108.8,11,511288272,10795206119
109.8,11,511173584,10795995994
110.9,11,558425088,10931386369
111.9,11,533996496,10949018660
112.9,11,511714256,10955071826
113.9,11,511681488,10955766076
114.9,11,511681488,10955766076
115.9,11,511681488,10956310534
116.9,11,511386576,10969054702
117.9,11,511321040,10970975785
118.9,11,511271888,10973801369
119.9,11,511271888,10973801369
120.9,11,511271888,10974052994
121.9,11,511288272,10981007869
122.9,11,511271888,10981102369
123.9,11,511222736,10981985535
124.9,11,511222736,10981985535
126.0,11,511222736,10981985535
127.0,11,511173584,10990778828
128.0,11,511173584,10990778828
129.0,11,511173584,10990778828
130.0,11,511173584,10990970661
131.0,11,511173584,10990970661
132.0,11,511288272,11006264912
133.0,11,511288272,11006624620
134.0,11,511288272,11006624620
135.0,11,511288272,11006624620
136.0,11,511288272,11006867745
137.0,11,511157200,11024237660
138.0,11,511157200,11029259535
139.1,11,511157200,11029436451
140.1,11,511157200,11029436451
141.1,11,511157200,11029436451
142.1,11,511157200,11039794619
143.1,11,511157200,11039794619
144.1,11,511157200,11039794619
145.1,11,511157200,11039959077
146.1,11,511157200,11039959077
147.1,11,511157200,11045548076
148.1,11,511140816,11045841743
149.1,11,511157200,11068165159
150.1,11,511058896,11069913784
151.2,11,511058896,11070130118
152.2,11,511058896,11076868618
153.2,11,511058896,11076868618
154.2,11,511058896,11083036285
155.2,11,511058896,11083260826
156.2,11,511058896,11083260826
157.2,11,511058896,11087745201
158.2,11,511058896,11087745201
159.2,11,511058896,11087745201
160.2,11,508912592,11088230118
161.2,11,508912592,11088230118
162.2,11,509027280,11103810701
163.2,11,508683216,11115845534
164.2,11,508683216,11115845534
165.2,11,508666832,11115923868
166.2,11,508666832,11115994993
167.3,11,508683216,11122314535
168.3,11,508732368,11127763159
169.3,11,508699600,11128984368
170.3,11,508699600,11128984368
171.3,11,508699600,11130175451
172.3,11,508699600,11136618993
173.3,11,508535760,11142215409
174.3,11,508486608,11142512659
175.3,11,508470224,11142552826
176.3,11,508470224,11148378451
177.3,11,508470224,11148439368
178.3,11,508486608,11152474660
179.3,11,508453840,11152782994
180.3,11,508453840,11152848410
181.3,11,508453840,11158060410
182.4,11,508453840,11158060410
183.4,11,508437456,11158674119
184.4,11,509305808,11170184159
185.4,11,509060048,11171529160
186.4,11,509060048,11179714618
187.4,11,509092816,11181022285
188.4,11,509092816,11183748493
189.4,11,508912592,11186306118
190.4,11,508912592,11186306118
191.4,11,508912592,11192816493
192.5,11,508896208,11193298244
193.5,11,508896208,11193298244
194.5,11,508584912,11211213744
195.5,11,508552144,11243783243
196.5,11,508683216,11289151076
197.5,11,508404688,11383527867
198.5,11,550593560,11529095327
199.5,11,531440664,11569943493
200.5,11,508371992,11577052744
201.5,11,508175384,11585199869
202.6,11,508159000,11589061077
203.6,11,508159000,11589061077
204.6,11,508093464,11590032077
205.6,11,508093464,11590032077
206.6,11,508044312,11596179869
207.6,11,506700824,11660527285
208.6,11,506455064,11702872120
209.6,11,504685592,11706776911
210.6,11,504652824,11707095870
211.6,11,504767512,11714840286
212.6,11,504783896,11722567909
213.6,11,504669208,11724590410
214.6,11,504603672,11725336535
215.6,11,504603672,11725336535
216.6,11,504603672,11730730910
217.7,11,504554496,11733611286
218.7,11,504554496,11734305369
219.7,11,504570880,11735657661
220.7,11,504570880,11736737161
221.7,11,504570880,11744512036
222.7,11,504570880,11744659995
223.7,11,504570880,11745824036
224.7,11,504505344,11746565536
225.7,11,504488960,11746715744
226.7,11,504488960,11751752994
227.7,11,504488960,11752133369
228.7,11,504488960,11752189161
229.7,11,504472576,11752319202
230.7,11,504472576,11752319202
231.7,11,504472576,11756989701
232.8,11,504472576,11758751659
233.8,11,504472576,11758751659
234.8,11,504472576,11758840160
235.8,11,504472576,11758840160
236.8,11,504472576,11763354035
237.8,11,504357888,11763863327
238.8,11,504374272,11766879286
239.8,11,503899136,11770431869
240.8,11,503899136,11770491286
241.8,11,503899136,11775105245
242.8,11,503915520,11775684536
243.8,11,503915520,11775754369
244.8,11,503915520,11775754369
245.8,11,503915520,11775754369
246.8,11,503915520,11783622244
247.8,11,503915520,11784127118
248.9,11,503866368,11784591743
249.9,11,503849984,11784704075
250.9,11,503849984,11784704075
251.9,11,503849984,11789554409
252.9,11,503800832,11789715119
253.9,11,503800832,11789715119
254.9,11,503800832,11790169702
255.9,11,503800832,11790212534
256.9,11,503899136,11805744784
257.9,11,503948288,11806780035
258.9,11,503964672,11810268702
259.9,11,503964672,11810268702
260.9,11,503833576,11812084285
261.9,11,503833576,11816690203
262.9,11,503833576,11816690203
263.9,11,503817192,11816784411
265.0,11,503817192,11816834994
266.0,11,503817192,11816834994
267.0,11,503817192,11822853410
268.0,11,503800808,11823190827
269.0,11,503833576,11828439284
270.0,11,503833576,11830019368
271.0,11,503833576,11830221410
272.0,11,503833576,11835909618
273.0,11,503833576,11835909618
274.0,11,503833576,11836042118
275.0,11,503833576,11836042118
276.0,11,503833576,11836042118
277.0,11,503833576,11844850868
278.0,11,503833576,11844850868
279.1,11,503833576,11844850868
280.1,11,503833576,11845038285
281.1,11,503833576,11845038285
282.1,11,503833576,11851597244
283.1,11,503833576,11851761369
284.1,11,503833576,11851761369
285.1,11,503833576,11851761369
286.1,11,503833576,11851837660
287.1,11,503849960,11865876243
288.1,11,503849960,11866102535
289.1,11,503849960,11866286035
290.1,11,503849960,11866286035
291.1,11,527361096,12958006866
292.1,11,528213040,13520255574
293.2,10,468082896,12792912117
294.2,8,409557664,12093171120
295.2,5,190091128,7257512496
296.2,5,188764024,7262025747
297.2,5,188796792,7272439621
298.2,5,188796792,7272531954
299.2,5,188796792,7272597038
300.2,5,188387192,7276061705
301.2,5,188387192,7276404121
302.2,5,188321656,7284536330
303.2,5,188206968,7286928788
304.2,5,188157816,7287704872
305.2,5,188141432,7288389372
306.2,5,188092280,7288729455
307.3,5,188075896,7300746246
308.3,5,188075896,7300826288
309.3,5,188075896,7300882246
310.3,5,188075896,7300951454
311.3,5,188075896,7305384329
312.3,5,188075896,7306453496
313.3,5,188075896,7307307997
314.3,5,188075896,7307355996
315.3,5,188075896,7307580580
316.3,5,188059512,7312970163
317.3,5,187715448,7316578913
318.3,5,187715448,7316755580
319.3,5,187715448,7316805496
320.3,5,187715448,7316878205
321.4,5,187715448,7322034621
322.4,5,187715448,7322087247
323.4,5,187453304,7326370538
324.4,5,187436920,7326954163
325.4,5,187436920,7328202664
326.4,5,187436920,7333825872
327.4,5,187436920,7333883539
328.4,5,187436920,7333883539
329.4,5,187322232,7334282122
