t_sec,nprocs,footprint_bytes,cpu_nanos
0.0,89,4766156992,68458405736
1.0,88,4734698536,69207492155
2.0,88,4748936208,69807069230
3.0,87,4697882320,69746939404
4.0,87,4700470992,70404189149
5.0,87,4688363216,70883091530
6.1,88,4771807384,72024184946
7.1,90,4847652448,73321868520
8.2,90,4845735520,73985816526
9.2,91,4879438680,74706435814
10.2,90,4786540152,75063248567
11.2,90,4791242408,76058201484
12.2,90,4781657768,76483954480
13.2,90,4782968488,76892458435
14.2,90,4784180904,77293622523
15.3,90,4775104168,78026629488
16.3,91,4797535280,79181967811
17.3,91,4799255624,79901237190
18.3,97,5063029488,82962273024
19.4,95,5090699616,85947803360
20.4,95,5057685928,87116335019
21.4,95,5060979088,87816251524
22.4,95,5063747984,88656843684
23.4,95,5104282024,90050765015
24.4,95,5099760040,90552541146
25.4,95,5094959528,91041151688
26.4,95,5090879912,91510764184
27.5,95,5112916392,93221054729
28.6,100,5260016552,95408238316
29.6,112,5722864176,99751162466
31.1,117,5878252120,106829201583
32.7,124,6158322784,114894675870
33.8,117,6158846952,120755975205
34.9,116,6289528496,124028865624
35.9,116,6321182576,127121296713
36.9,116,6321559432,128024303636
37.9,115,6291411552,128307307679
39.0,112,6194365424,128965459797
40.0,112,6191399944,129602060556
41.0,111,6155435792,129736448478
42.0,111,6156009232,130049653603
43.0,111,6151405328,130509663591
44.0,111,6151814928,130831668635
45.0,111,6156599032,131935192217
46.0,111,6124535592,132818373759
47.0,111,6124404544,133126682378
48.0,111,6122094400,133413973380
49.0,111,6121717568,133759970630
50.0,111,6116638528,134039802342
51.0,111,6113296192,134422022933
52.1,111,6101040960,134775406259
53.1,111,6101155648,135101339554
54.1,111,6102400904,135881256429
55.1,111,6101876616,136319704718
56.1,110,6094814320,136590912136
57.1,110,6094765168,136969365798
58.1,110,6094863472,137297518047
59.1,110,6094781552,137690933303
60.1,110,6094453872,138214238477
61.1,110,6092585976,138688166597
62.1,110,6093208568,139110295601
63.1,110,6093405176,139505553382
64.1,110,6093454328,139892997176
65.1,110,6093880312,140232132671
66.2,110,6094011384,140508064012
67.2,110,6094093304,140820115509
68.2,110,6094535672,141227110592
69.2,110,6096124920,141568525969
70.2,110,6096157688,141912339222
71.2,110,6096255992,142235534426
72.2,110,6096174072,142529868715
73.2,110,6094224376,142836727844
74.2,110,6094289912,143151963222
75.2,110,6094289912,143534123011
76.2,110,6078971040,145418211716
77.2,110,6079151288,145770653469
78.2,110,6079298744,146048350467
79.2,110,6079478968,146417685965
80.3,110,6087326904,146842657466
81.3,110,6101793976,147846137093
82.3,110,6079315104,148219412966
83.3,110,6079528072,148558088762
84.3,110,6075907208,148855565010
85.3,110,6075989128,149207648800
86.3,110,6076349600,149546116637
87.3,110,6076628128,149885462801
88.3,110,6077004960,150268333465
89.3,110,6072761480,150754893635
90.3,110,6072990880,151183287685
91.3,110,6065994888,151739726303
92.4,110,6066027656,151971117551
93.4,110,6066060424,152241544090
94.5,110,6066093192,152524409339
95.6,110,6066027656,152747439758
96.7,110,6066076808,153069038464
97.7,110,6066125960,153371919049
98.7,110,6066240648,153772136386
99.7,110,6066388104,154420991050
100.8,110,6067174536,154919497927
101.8,110,6067371144,155320292924
102.8,110,6066846880,156621748341
103.8,110,6077103288,158061393926
104.9,110,6084476280,159166610764
106.0,110,6085787024,159861002637
107.0,110,6085836176,160209533630
108.1,110,6080429456,160585299337
109.1,110,6080445840,160868206886
110.1,110,6080888208,161405835714
111.1,110,6080134544,161780770299
112.1,110,6080495136,162177646591
113.1,110,6081494656,162542147507
114.1,110,6081822624,163105106467
115.2,110,6080970776,163700326633
116.2,110,6069649456,164282683175
117.2,110,6072565856,164967322551
118.2,110,6089293968,165650067050
119.2,110,6089474240,166261262336
120.2,110,6101958920,167210084096
121.3,110,6147736008,168274243929
122.3,110,6149816776,168583981635
123.3,110,6157353512,169504116435
124.4,110,6155354664,169830445094
125.4,110,6152143400,170161211420
126.5,110,6152258088,170491719009
127.5,110,6156943984,171420317718
128.6,110,6153831024,171701332968
129.6,110,6153896560,171961128047
130.6,110,6153978480,172292420510
131.6,110,6154011248,172511115175
132.6,110,6154175088,172820909670
133.6,110,6154093168,173083421885
134.6,110,6153929328,173480764301
135.7,110,6155584112,173874589503
136.7,111,6208374032,175583903303
137.7,111,6216517456,176070845553
138.7,111,6214764368,176417085930
139.7,111,6215927632,176792328132
140.7,111,6210684752,177052805045
141.8,111,6205212496,177334334760
142.8,111,6205179728,177566290512
143.8,111,6204802920,177933477552
144.8,111,6204508008,178282252805
145.8,111,6204606312,178525131301
146.9,111,6202967912,178782823096
147.9,111,6204737432,179181813635
148.9,111,6205917080,179415450050
149.9,111,6205966232,179703278595
150.9,111,6205982616,179944116969
151.9,111,6206031768,180194994180
153.0,111,6206146456,180438081718
154.0,111,6206179224,180686236431
155.0,111,6206211992,180928500514
156.0,111,6206244760,181158243845
157.0,111,6206261144,181372268095
158.0,111,6206211992,181613656380
159.0,111,6206261144,181875165342
160.0,111,6206261144,182119830716
161.0,111,6206261144,182328391213
162.1,111,6207473560,182704615506
163.1,111,6207506328,182948709599
164.1,111,6207506328,183186016599
165.1,111,6207522712,183422314012
166.1,111,6207539096,183648781678
167.1,111,6207506328,183863380727
168.1,111,6207506328,184095204305
169.1,111,6207555480,184321380090
170.1,111,6207539096,184573508513
171.1,111,6207571864,184802863430
172.2,111,6207588248,185045648426
173.2,111,6207670168,185291227019
174.2,111,6207686552,185548680263
175.2,111,6207735704,185808948214
176.2,111,6207768472,186038864930
177.2,111,6207768472,186264035551
178.3,111,6207801240,186484004509
179.3,111,6207817624,186707487006
180.3,111,6207768472,186949564219
181.3,111,6207784856,187203443551
182.3,111,6207784856,187483802720
183.3,111,6207784856,187845814841
184.3,111,6207686552,188114017674
185.3,111,6207670168,188420443922
186.3,111,6207735704,188676600088
187.4,111,6207735704,188916350629
188.4,111,6207621016,189185159966
189.4,111,6207653784,189441289548
190.4,111,6207637400,189708692718
191.4,111,6207735704,189943537757
192.4,111,6207752088,190193099046
193.5,111,6207752088,190465457056
194.5,111,6207768472,190764109435
195.5,111,6200461208,191041023962
196.6,111,6209095792,193379127219
197.7,111,6223726944,195998740265
198.8,111,6279252488,198457992638
200.3,111,6421678960,202869935721
201.6,111,6471224392,206927591884
202.7,111,6529338464,209205060383
203.8,111,6488427640,210830814924
204.9,112,6525374904,211814894637
205.9,112,6520082872,212135594715
206.9,112,6520115640,212480306800
207.9,112,6520066512,213199368716
208.9,112,6520345064,213625071842
210.0,112,6523212264,214248358344
211.0,112,6523146728,214623369592
212.0,112,6523032064,215257063799
213.0,112,6531109520,216275108801
214.1,112,6544986816,217664035134
215.1,112,6549394184,218715535840
216.2,112,6548296456,219038949132
217.2,112,6548443912,219298979217
218.2,112,6544757512,219564719960
219.3,112,6539432712,219829880336
220.3,112,6539301640,220157581796
221.3,112,6539465480,220377913797
222.3,112,6539825928,220763268966
223.4,113,6544380920,221130438632
224.4,113,6544118848,221562950425
225.4,113,6544020568,221940065260
226.4,113,6541874264,222420078093
227.4,112,6493917024,222907380968
228.4,112,6494474080,223184170842
229.4,112,6494474080,223490085344
230.4,112,6493491040,223755153011
231.4,112,6493491040,223994479008
232.5,112,6493523808,224284658633
233.5,112,6493409120,224557508342
234.5,112,6491852640,224783014260
235.5,112,6491737952,225108536681
236.5,112,6491639648,225356626055
237.5,112,6491672416,225581887886
238.5,112,6491344736,225830059595
239.5,112,6491459424,226058730344
240.6,112,6491443040,226295764763
241.6,112,6491443040,226554736637
242.6,112,6490230480,226865917882
243.6,112,6490263248,227122835223
244.6,112,6489624152,227415604598
245.6,112,6489706072,227679731343
246.6,112,6488575480,227915002134
247.7,112,6489509464,228183784014
248.7,112,6489312856,228433094303
249.7,112,6489345624,228731176140
250.7,112,6489296472,228983866514
251.7,112,6489394776,229279385721
252.7,112,6489411160,229558905762
253.7,112,6489378392,229792158973
254.7,112,6489378392,230013308886
255.7,112,6489525848,230302786423
256.8,112,6509137640,231694667965
257.8,112,6509203176,231914610762
258.8,112,6506548968,232556268676
259.8,112,6510694120,232858971387
260.8,112,6505893608,233086578045
261.8,112,6500650728,233441645922
262.8,112,6519689104,234823851508
263.8,112,6527782824,235197887842
264.8,112,6522245032,235537269093
265.8,112,6522998696,235753725672
266.8,112,6520360872,235980308347
267.8,112,6520573864,236304595682
268.9,112,6514560960,236582325265
269.9,112,6514593728,236809874305
270.9,112,6512398272,237059302682
271.9,112,6512398272,237291231099
272.9,112,6512480192,237597694141
273.9,112,6512594880,237885751052
274.9,112,6512562112,238168584135
275.9,112,6512594880,238430998341
276.9,112,6512545728,238685198096
277.9,112,6511955832,239042481381
278.9,112,6514085776,239413798636
280.0,112,6514380688,239706161884
281.0,112,6514528144,240011028882
282.0,112,6513921936,240242255636
283.0,112,6512463760,240484568429
284.0,112,6512545680,240751944175
285.0,112,6511382488,241483264888
286.0,112,6511366104,241754798970
287.0,112,6511398872,241991278177
288.0,112,6511398872,242214863389
289.0,112,6511202264,242475240381
290.1,112,6511185880,242733246926
291.1,112,6500929496,243133820670
292.1,112,6500863960,243381791419
293.1,112,6500929496,243613098132
294.1,112,6500257656,243959011922
295.1,112,6500339576,244258574341
296.1,112,6500372344,244493678842
297.2,112,6500355960,244749347673
298.2,112,6500568952,245016841628
299.2,112,6501879672,245526607761
300.2,112,6627725200,246240871631
301.2,112,6628560784,246683213965
302.2,112,6595760016,247070696214
303.3,112,6597005200,247424070254
304.3,112,6596923280,247884356426
305.3,112,6528487312,248416058339
306.3,113,6576592056,250011056215
307.4,113,6584079520,250300859173
308.4,113,6584128672,250646868881
309.4,113,6582834336,250932401636
310.4,113,6572872864,251224973551
311.4,113,6563959968,251540585172
312.4,113,6559847584,251867340634
313.4,113,6560208032,252210437378
314.4,113,6560322720,252499797338
315.5,113,6560453792,252791808138
316.5,113,6597514448,254697685260
317.5,113,6597629136,254980063043
318.5,113,6586832080,255283613337
319.6,113,6588208336,255783701710
320.6,113,6585275600,256238394423
321.6,113,6579967184,256469221005
322.6,113,6568154320,256727595214
323.6,113,6568252624,256990575591
324.7,113,6568154320,257332483504
325.7,113,6568137936,257693906169
326.7,113,6581916880,257984651506
327.7,113,6578820304,258233845292
328.7,113,6578705616,258547771632
329.7,113,6579344592,258899240261
