t_sec,nprocs,footprint_bytes,cpu_nanos
0.0,84,5044218176,87718918279
1.0,84,5067565400,89295519986
2.0,84,5080017264,90564021821
3.1,85,5121617440,92247193107
4.1,89,5265818256,94523518230
5.1,88,5241044520,95375531066
6.2,88,5232705088,95838802741
7.2,88,5223956032,96400928991
8.2,88,5222727256,97587088282
9.3,91,5349526704,99776626113
10.3,90,5325129776,100865777951
11.3,90,5328275504,101765756402
12.3,90,5340792904,102997413364
13.4,93,5440902792,105269380682
14.4,93,5438805664,106038423435
15.4,93,5418833544,107527192315
16.4,93,5417850504,108362112731
17.4,93,5418096264,108776366025
18.4,93,5414917792,109390016690
19.4,93,5398730472,110561771227
20.4,93,5394568984,111770300981
21.5,93,5391898392,112634783934
22.5,93,5392095000,113522889893
23.5,93,5361047248,114751615691
24.5,93,5356099304,115595587601
25.5,93,5347120848,116399550810
26.5,94,5384035224,117765886060
27.5,105,5823500864,122414266426
28.6,111,6130085808,127354322425
29.6,108,6002024696,129821840511
30.7,106,5958735888,131525184754
31.7,106,5950461992,131996648878
32.7,104,5858888096,132751714139
33.7,103,5858396600,133317958347
34.8,103,5856381368,133907712016
35.8,104,5853334304,135025771050
36.8,103,5850597816,135601835339
37.8,103,5850581432,135895294717
38.9,103,5849680312,136290908184
39.9,103,5846075832,136751528559
40.9,103,5843421624,137084834268
41.9,103,5841684920,137461891519
43.0,103,5841324472,137883347768
44.0,103,5841275320,138250418933
45.1,103,5963090408,139036626352
46.1,103,5956585960,139698248307
47.2,103,5932747240,140150697642
48.2,103,5917428224,140791826429
49.3,103,5910366864,141486010801
50.3,103,5894474384,141893474596
51.3,103,5886806672,142293446216
52.3,103,5886413432,142630591555
53.3,104,5892705872,143184122629
54.3,103,5891934984,143909993349
55.3,103,5886446464,145000208556
56.4,103,5924932528,146739016342
57.4,103,5881580440,147959012799
58.4,103,5855136760,148496568590
59.4,103,5839768736,149138015091
60.4,103,5827136672,149859895845
61.4,103,5803166880,150639741600
62.4,103,5780819104,151294373811
63.4,103,5774838968,151668280064
64.4,103,5775232184,151977197857
65.4,103,5778001080,152554416319
66.4,103,5778721976,153111553935
67.5,103,5775101112,153618797600
68.5,103,5858987192,154046583386
69.6,103,5857971384,155183546187
70.6,103,5847272656,155663574351
71.6,103,5846469816,156143830767
72.6,103,5831593144,156649981269
73.6,103,5827464376,158001703227
74.6,103,5831183592,158731670561
75.7,103,5781900520,159867730393
76.7,103,5781966056,160147624435
77.7,103,5775133928,161036381807
78.7,103,5737925864,161994030266
79.7,103,5732322536,163012053103
80.7,103,5732732160,163270245851
81.7,103,5733272880,163919671056
82.7,103,5717691696,164802251598
83.7,103,5699570992,165435386016
84.7,103,5700095280,165648891600
85.7,103,5698145584,165913635681
86.7,103,5698407728,166231158350
87.7,103,5697064240,166521905351
88.8,103,5696343296,166788589055
89.8,104,5697752656,167052556428
90.8,103,5697162496,167247160471
91.8,103,5696425312,167446098805
