t_sec,nprocs,footprint_bytes,cpu_nanos
0.3,107,5644641968,90306664308
1.3,106,5628961376,93193263009
2.4,105,5599223288,94774667846
3.4,105,5597847056,95563700551
4.4,104,5562177816,96624629304
5.4,104,5560736024,97053674348
6.4,104,5560572184,97359770799
7.4,104,5560654104,97621335546
8.4,104,5560670488,97863728801
9.4,104,5560097048,98246883430
10.4,104,5560047896,98510359639
11.4,104,5554084096,99034072971
12.4,104,5549070592,99414499346
13.4,104,5547923712,99644601598
14.4,104,5523134744,101292041142
15.5,104,5531605272,102191015723
16.5,104,5531719960,102502977178
17.5,104,5531736344,102831899052
18.5,104,5529737496,103038688263
19.5,104,5529852208,103427040141
20.6,102,5475406160,106821697142
21.6,103,5512025648,109118791428
22.6,102,5479633304,110124800262
23.6,102,5482320256,110371386171
24.6,102,5482353024,110574484469
25.6,102,5482353024,110800380303
26.6,102,5476209024,111570570185
27.6,102,5475275136,112066800522
28.7,102,5475324288,112306450814
29.7,102,5475373440,112596001396
30.7,96,5270516560,111333196358
31.7,92,5127135040,110738729861
32.7,92,5126823816,111701711105
33.7,92,5123547040,112142949817
34.7,92,5117763536,112534962152
35.7,92,5125627856,113226793693
36.7,92,5127397352,113756155359
37.7,93,5198685576,115018481813
38.7,93,5214857112,116528461271
39.7,95,5221952512,117763719523
40.7,96,5438190104,121533642218
41.8,96,5526237888,123702384316
42.8,96,5569884912,124709426729
43.8,96,5567967984,125055764269
44.8,94,5562969712,125445034353
45.8,94,5548830344,125863562769
46.8,94,5560069864,126704980186
47.8,94,5563412296,127192945934
48.8,94,5537197896,127990534351
49.8,94,5538115424,128503476981
50.8,94,5523205960,129114750311
51.8,94,5532725160,129708101891
52.8,94,5539327912,130357771643
53.8,94,5537214376,130591614773
54.9,94,5542522792,131139756351
55.9,94,5544194032,131487048604
56.9,94,5545586672,131895491145
57.9,94,5541720096,132590249684
58.9,94,5509886032,133520245520
59.9,95,5499401256,134778612644
60.9,95,5514737064,135884267642
61.9,96,5519537864,136511204681
62.9,97,5521323936,137166582518
63.9,96,5523355336,137882597148
64.9,96,5518669512,138367489437
65.9,96,5514802888,138726045020
67.0,96,5513246408,139177641021
68.0,96,5511509680,139516841522
69.0,96,5510739680,140008842849
70.0,96,5509756640,140336623270
71.0,96,5506840312,140655409769
72.0,96,5506266824,141109619603
73.0,96,5505660616,141342242272
74.0,96,5499057864,141778065847
75.0,96,5498910408,142201455609
76.0,95,5459931552,142338340976
77.0,95,5460832672,142694084350
78.0,95,5457801680,143013217395
79.0,95,5457129936,143431907521
80.1,95,5468746192,143787850898
81.1,95,5468811752,144138926941
82.1,96,5475153368,144691121272
83.1,95,5454901736,144841725231
84.1,95,5456769512,145256349690
85.1,95,5457277416,145821400190
86.1,95,5432390120,146563929893
87.1,95,5413155304,147075904936
88.1,95,5405684200,147854850729
89.1,95,5376111080,148517765399
90.1,95,5379551720,149101848604
91.1,95,5376979432,149461946568
92.1,95,5377356264,149838042273
93.1,96,5393200360,150596370737
94.1,95,5386088984,151088599069
95.2,95,5385646616,151419899149
96.2,95,5385761304,151893558277
97.2,95,5385957912,152538649358
98.2,95,5370032640,153303751231
99.2,95,5361742336,153915323941
100.2,95,5343375872,155035546442
101.2,95,5334725192,155965953226
102.2,95,5329465928,156429174432
103.2,95,5329760840,156620030100
104.2,95,5331104352,156854379020
105.2,95,5338804808,157342296307
106.2,95,5337936456,157585695225
107.2,95,5337281096,157797475141
108.2,95,5338624608,158055926851
109.2,95,5342655072,158383423141
110.2,95,5351453280,158717454931
111.3,95,5350863456,159000323893
112.3,95,5350404704,159222434764
113.3,95,5349454456,159483750515
114.3,95,5344834168,159729931016
115.3,95,5345964688,160177650897
116.3,95,5351076496,160463246476
117.3,95,5350797968,160646094183
118.3,95,5350552232,160874530141
119.3,95,5350634176,161108677727
120.3,95,5350535872,161281459063
121.3,95,5350224576,161472293606
122.3,95,5350011584,161744806567
123.3,95,5349978816,161959032439
124.4,95,5349962432,162220706103
125.4,95,5350011584,162476339229
126.4,95,5348782784,162747899149
127.4,95,5348651760,163036428567
128.4,95,5348717296,163257400813
129.4,95,5348881136,163552143189
130.4,95,5348504304,163785121521
131.4,95,5348553456,164030083024
132.4,95,5348602608,164247560770
133.4,95,5348618992,164504752399
134.4,96,5367691120,165261375103
135.4,96,5367740272,165484022845
136.5,96,5366216560,165753433971
137.5,96,5366249328,165960388477
138.5,96,5365544816,166217455519
139.5,96,5366658928,166518226100
140.5,96,5366691696,166714144803
141.5,96,5377963912,166963904894
142.5,96,5380274056,167265379307
143.5,96,5413255168,168532076481
144.5,96,5508282416,169908552353
145.5,96,5504055560,171432832853
146.6,96,5508331808,171673151892
147.6,96,5506185504,172269703811
148.6,96,5506251040,172497883018
149.6,96,5527681312,172969932437
150.6,97,5526387312,173569547977
151.6,97,5524044472,173804945601
152.6,97,5533432624,174321849147
153.6,97,5552798656,175274472603
154.6,97,5508381704,176085453352
155.6,97,5503286376,177011672940
156.6,97,5506415720,177930512731
157.6,97,5508381824,178940683730
158.6,97,5509692544,179707046981
159.6,95,5419365776,176769737143
160.6,95,5419447696,176991602023
161.7,95,5419414928,177191826690
162.7,95,5419136400,177399127856
163.7,95,5419218320,177604486357
164.7,95,5435159952,177965881067
165.7,95,5435143592,178200500358
166.7,95,5433587112,178396400068
167.7,95,5435307456,178635810191
168.7,95,5435323840,178834730981
169.7,95,5434422720,179270497236
170.7,95,5436798424,179728053149
171.7,95,5435438576,179973299355
172.7,95,5434914312,180247490065
173.7,95,5415958024,180861076981
174.7,96,5434407416,181238361270
175.8,95,5413500448,181492763021
176.8,95,5407946296,181705679727
177.8,95,5407012432,181964145768
178.8,95,5407471184,182188022226
179.8,95,5407536720,182396130974
180.8,95,5407389144,183170098561
181.8,95,5407454680,183367348726
182.8,95,5407356424,183588681228
183.8,95,5407389192,183785454268
184.8,95,5406783008,184031392763
185.8,95,5406832160,184239079436
186.8,95,5406062112,184445908895
187.9,95,5406111264,184637544851
188.9,95,5406127648,184823815685
189.9,95,5405865528,185080647352
190.9,95,5391103544,185490627932
191.9,95,5391464016,185730835348
192.9,95,5391185488,185952528933
193.9,95,5391316560,186175673269
194.9,95,5395723880,186757587641
195.9,95,5399131776,186993269515
196.9,95,5404505752,187235157223
197.9,95,5393266328,188145733058
198.9,95,5390186136,188353780889
199.9,95,5390169752,188571119434
200.9,95,5390218904,188770785391
202.0,95,5390251672,189002305475
203.0,95,5387990728,189267445184
204.0,95,5388023496,189467776265
205.0,95,5388121800,189667439722
206.0,95,5388187336,189874065681
207.0,95,5388351176,190066252514
208.0,95,5388400328,190235208557
209.0,95,5388400328,190433255060
210.0,95,5389924136,190711544683
211.0,95,5389924136,191248669268
212.0,89,5184657464,189090244609
213.0,89,5202008336,190660526739
214.0,89,5222226192,191202869946
215.0,89,5195258128,191619200523
216.1,89,5182953720,191730112642
217.1,89,5185820920,192014976313
218.1,89,5185722616,192077100772
219.1,89,5170993400,192111355105
220.1,89,5171058936,192179608069
221.1,89,5158934776,192598255152
222.1,89,5153659128,192893399985
223.1,89,5151185144,192920579486
224.1,89,5151611128,192969182155
225.1,89,5188147472,193224666030
226.1,89,5188245800,193268524113
227.1,89,5171681528,193305687405
228.1,89,5172205864,193398398656
229.1,89,5171173744,193535245735
230.1,89,5190687112,193751412692
231.2,89,5189785992,193793998150
232.2,89,5188311432,193854527777
233.2,89,5188802952,193899466026
234.2,89,5188819336,193928851277
235.2,89,5168339312,194039070985
236.2,89,5164521840,194208901860
237.2,89,5162080624,194219464776
238.2,89,5160688032,194322437109
239.2,89,5159442752,194393887903
240.2,89,5159541056,194461056982
241.2,89,5159246192,194526416318
242.2,89,5159246192,194548910314
243.2,89,5158869360,194564340020
244.2,89,5158869360,194588071773
245.2,89,5158918512,194626181899
246.2,89,5158918512,194667347440
247.3,89,5160458608,194777125688
248.3,89,5156870512,194838792520
249.3,89,5156870512,194857416646
250.3,89,5156886896,194882821395
251.3,89,5155314032,194901458520
252.3,89,5155314032,194918504310
253.3,89,5155379568,194936282603
254.3,89,5156346224,195398824936
255.3,89,5155117448,195435119145
256.3,89,5155117448,195468209065
257.3,89,5154101664,195527405316
258.3,89,5154085280,195607658978
259.3,89,5154429344,195643403397
260.3,89,5155854728,195751278643
261.4,89,5155969416,195811811605
262.4,89,5155871112,195839207605
263.4,89,5156264328,195888041399
264.4,89,5156247944,195915859775
265.4,89,5150693648,195960429607
266.4,89,5150759184,195985236986
267.4,89,5150759184,196002807696
268.4,89,5150775568,196062390986
269.4,89,5150775568,196107691075
270.4,89,5150775568,196169094230
271.4,89,5151807856,196243268981
272.4,89,5151889776,196291669817
273.4,89,5151906160,196330799568
274.4,89,5151988080,196376273359
275.5,89,5152348528,196740097404
276.5,89,5136898416,197464628151
277.5,89,5135489392,197805063063
278.5,89,5135391088,197821255314
279.5,89,5135931760,197892555648
280.5,89,5136128368,197935361979
281.5,89,5136128368,197940899229
282.5,89,5136046448,197980995021
283.5,89,5136079216,197984569603
284.5,89,5167438192,198298473893
285.5,89,5165373808,198434789646
286.5,89,5152332120,198487680647
287.5,89,5148629336,198523621778
288.5,89,5148629336,198538632108
289.5,89,5148825944,198668070524
290.6,89,5159688560,199033831274
291.6,89,5156133232,199080016484
292.6,89,5143746904,199106624152
293.6,89,5143370072,199165187609
294.6,89,5142813016,199225551152
295.6,89,5133162840,199510215233
296.6,89,5133539672,199577985900
297.6,89,5133539672,199599861482
298.6,89,5133539672,199623689690
299.6,89,5133752664,199690984980
300.6,89,5135767896,199782793023
301.6,89,5134948600,199820249777
302.6,89,5133687032,199863484151
303.6,89,5133687032,199887262899
304.7,89,5133687032,199905537149
305.7,89,5133654264,199938616738
306.7,89,5133572344,199955597739
307.7,89,5133572344,199972613530
308.7,89,5133572344,199979683405
309.7,89,5133572344,200034074400
310.7,89,5133588728,200103152525
311.7,89,5133588728,200122500732
312.7,89,5133588728,200158829193
313.7,89,5133588728,200167216317
314.7,89,5133687056,200591288277
315.7,89,5133687056,200601507778
316.7,89,5133687056,200607411319
317.8,89,5133687056,200665257237
318.8,89,5133687056,200688732822
319.8,89,5133687056,200733643694
320.8,89,5133703440,200743560195
321.8,89,5133703440,200759917777
322.8,89,5133703440,200777518025
323.8,89,5133703440,200790964818
324.8,89,5133703440,200861627605
325.8,89,5133703440,200868491897
326.8,89,5133654288,200879193480
327.8,89,5133818128,200897312068
328.8,89,5133850896,200915305190
329.9,89,5134063888,200975470605
