t_sec,nprocs,footprint_bytes,cpu_nanos
286.9,99,5875043008,243270738222
287.9,99,5867178688,243637117098
288.9,99,5867293376,243855226349
289.9,99,5880466208,244782447760
290.9,99,5910530848,245434943260
291.9,100,5968482496,247353655688
293.0,100,5945430208,248214364020
294.0,100,5946872048,248847110515
295.0,100,5946839280,249070631432
296.0,100,5938286832,249676246638
297.0,100,5938270448,249878623057
298.0,100,5935878384,250102705891
299.1,100,5999988976,250476474850
300.1,100,5995876592,250888898807
301.1,100,5976543472,251180592602
302.1,100,5935075568,251511837517
303.1,99,5899176880,251435076265
304.1,99,5893721008,251623175854
305.1,99,5893622704,251801367435
306.1,99,5893688240,251991488355
307.1,99,5884529584,252195745606
308.1,99,5884758960,252367398231
309.2,99,5955767216,252726192187
310.2,99,5940415336,253111306477
311.2,99,5898849128,253398692477
312.2,99,5896407912,253584363142
313.2,99,5896407912,253747088473
314.2,99,5892311912,253924041222
315.2,99,5894163304,254364020729
316.2,99,5883693928,254570255012
317.2,99,5883677544,254768260971
318.2,99,5883972456,254951370890
319.2,99,5884611432,255154687977
320.3,99,5909597128,255483148974
321.3,99,5907188680,255778457641
322.3,99,5903191032,255987020679
323.3,99,5902748568,256199694390
324.3,99,5901962136,256404736308
325.3,99,5896358808,256604275515
326.3,99,5896407960,256853448393
327.3,99,5896489880,257039287519
328.3,99,5892180888,257278056102
329.3,99,5910301592,257657133389
