t_sec,nprocs,footprint_bytes,cpu_nanos
0.0,76,4689200976,69800122659
1.0,76,4697048864,70817760492
2.0,75,4672520816,71314150697
3.0,75,4673651312,71538744617
4.0,75,4673733232,71811783617
5.0,75,4673585776,72106318076
6.0,75,4673503856,72378058991
7.0,74,4667768880,72650592950
8.0,73,4664671752,72913110204
9.0,73,4664638984,73179625035
10.0,73,4663426568,73545639329
11.1,73,4656725512,74655277197
12.1,73,4666392120,75729173410
13.1,73,4666555960,76041100989
14.1,73,4666768952,76367795864
15.1,73,4667014736,76852314075
16.1,75,4718643096,78279593741
17.1,78,4834580288,81001926280
18.1,78,4830418872,81539105325
19.1,78,4829124536,81851032909
20.2,79,4885044400,84137904916
21.2,82,4987333408,85321025614
22.2,82,4992510848,86496613198
23.3,81,4976453448,87504346075
24.3,81,4983842632,88523243195
25.3,81,4983007072,88977780779
26.3,81,4982941536,89324962317
27.3,81,4980680544,89694297028
28.3,81,4973455200,90055277655
29.3,82,5006797816,91173583321
30.3,83,5049004320,92545517820
31.3,84,5092898352,93756276398
32.3,84,5083477552,94399081027
33.4,84,5086934624,95338774523
34.4,84,5079070304,96283990276
35.4,84,5060490848,97177131824
36.4,84,5084411488,97793143997
37.4,85,5123406680,98311281202
38.4,85,5121375064,98600207903
39.4,85,5154553096,99686107194
40.4,85,5148310720,100139395075
41.4,85,5121457368,100963603152
42.4,85,5116492896,101534528944
43.4,86,5101600992,103181454201
44.4,87,5145609784,104096730109
45.4,87,5171676752,104724774653
46.4,87,5166351952,105251440863
47.4,86,5126848856,105452087899
48.4,86,5126816088,105737812690
49.4,86,5126881624,105951453405
50.5,87,5154719024,106850167781
51.5,86,5127339824,107674633075
52.5,86,5131419440,108151372946
53.5,86,5124194144,108645961570
54.5,86,5142134624,109230898650
55.5,86,5112610680,110413894531
56.5,84,5050840528,111417799737
57.6,85,5113903888,113367647771
58.6,85,5129976640,113750216530
59.6,85,5137038144,114829388235
60.6,85,5108530008,115795152242
61.6,85,5084330840,116660199992
62.6,85,5038226264,117539236448
63.6,85,4943756144,118927969568
64.7,85,4944264048,119699035607
65.7,85,4930059120,120703155854
66.7,85,4883839880,121480389734
67.7,85,4874664840,121861874732
68.7,85,4881087368,122376023276
69.7,85,4856167304,123112071906
70.7,85,4857314184,123610083036
71.7,85,4852611976,124238429953
72.7,84,4819138168,124877271615
73.7,84,4819318416,125511638154
74.7,84,4812453544,126024364778
75.7,84,4812584616,127047207150
76.7,84,4808505000,127922008523
77.7,84,4792006312,128843921611
78.7,84,4791416488,129486526696
79.8,84,4790875816,129993933283
80.8,84,4792481448,130510812485
81.8,84,4792530648,130739046941
82.8,84,4792678104,130993531897
83.8,84,4788991704,131323825025
84.8,84,4790761176,131728188190
85.8,84,4792219376,132236723653
86.8,84,4792858352,132584149312
87.8,84,4786124528,132807650191
88.8,84,4789974768,133276177691
89.8,84,4791531248,133789438152
90.8,84,4792792816,134199117906
91.8,84,4786124528,134427562240
92.8,84,4786173680,134646157861
93.9,84,4786403056,134899327153
94.9,84,4786403056,135118742274
95.9,84,4785780464,135333506448
96.9,84,4785911536,135580263987
97.9,84,4785944304,135809659240
98.9,84,4785813232,136056481365
99.9,84,4785616720,136432043740
100.9,84,4785715048,136717639486
101.9,84,4784174952,137085934072
102.9,84,4789761896,137416645322
103.9,84,4803704704,137864216406
104.9,84,4799854464,138316142863
106.0,84,4799870848,138584851655
107.0,84,4804343680,138969322074
108.0,84,4809553792,139327778031
109.0,84,4809619328,139545851490
110.0,84,4809045888,139799704118
111.0,84,4810504064,140109374607
112.0,84,4805244800,140407847776
113.0,84,4805326768,141048010444
114.0,84,4805375920,141267751650
115.0,84,4821448672,141576284690
116.0,84,4816025616,141786562691
117.0,84,4804687888,142262012065
118.0,84,4804769808,142482563189
119.0,84,4804753448,142714296521
120.1,84,4804868112,142958751399
121.1,84,4805130256,143196020154
122.1,84,4804769808,143459691737
123.1,84,4804802576,143660746530
124.1,84,4804605992,143895620198
125.1,84,4805031976,144125265362
126.1,84,4805179456,144333843653
127.1,84,4805195840,144561584025
128.1,84,4805130304,144785417277
129.1,84,4805294144,145016263026
130.1,84,4805343296,145241333651
131.1,84,4805376064,145489858735
132.1,84,4805294144,145710481735
133.2,84,4812273824,146314877528
134.2,84,4812290232,146549985194
135.2,84,4812306616,146751413195
136.2,86,4862738152,147554577359
137.2,86,4886839136,148191860900
138.2,86,4893966296,148990626938
139.2,86,4900896704,149932869860
140.2,86,4902567944,150740006113
141.2,86,4904435720,151689542368
142.2,84,4809767144,148864804823
143.2,84,4806539496,149201531613
144.2,84,4806490344,149435056198
145.3,84,4806539496,149662924402
146.3,84,4806588648,149893258364
147.3,84,4806211840,150136590281
148.3,84,4806310216,150361958699
149.3,84,4806261088,150591461199
150.3,84,4806457696,150860941068
151.3,84,4806343032,151139713734
152.3,84,4805998968,151372491652
153.3,84,4806031736,151607911652
154.3,84,4806064504,151810669236
155.3,84,4806097272,152013711652
156.3,84,4806097272,152225561278
157.3,84,4806244728,152466819528
158.3,84,4805360040,152710535942
159.3,84,4809488832,152973964322
160.4,84,4810947008,153193493488
161.4,84,4813896128,153376379944
162.4,84,4813601240,153611361235
163.4,84,4818156016,153979845820
164.4,84,4821580344,154380088321
165.4,84,4816206440,154631078447
166.4,84,4811799144,154893748486
167.4,84,4813716072,155336430361
168.4,84,4812388968,155540335279
169.4,84,4812110440,155789647820
170.4,84,4811553384,156059108236
171.4,84,4806818456,156292165857
172.4,84,4800723608,156492581566
173.4,84,4802755224,156963318775
174.4,84,4802738840,157161478733
175.5,84,4802755248,157384637485
176.5,84,4802607792,157613131729
