t_sec,nprocs,footprint_bytes,cpu_nanos
0.0,62,3026038144,39922911002
1.0,62,3026546072,40124853502
2.0,62,3028987288,40732654002
3.0,62,3029757336,41171022374
4.0,62,3028561304,41599493875
5.0,62,3004476848,42442796832
6.0,62,3001069000,42878567043
7.1,61,2974034488,43512232584
8.1,62,2995810072,44411107752
9.1,62,2996055832,44653579293
10.1,62,2996203336,45203056415
11.1,60,2990205664,45601495876
12.1,60,2972904184,46150983919
13.1,60,2968169208,46574644751
14.1,60,2980047608,47108378165
15.1,60,2980621072,47997549833
16.1,60,2986126096,48701143460
17.1,60,2987961104,49006441501
18.1,61,3019845664,49502579006
19.1,60,2911103688,48815299255
20.1,60,2905074376,49178185547
21.1,60,2901535432,49570424923
22.2,60,2902764232,49802126798
23.2,59,2868553144,49993384466
24.2,59,2876958208,50388387424
25.2,59,2873026048,50853735879
26.2,59,2883298816,51279782506
27.2,59,2887312896,51801908752
28.2,59,2884838912,52268146209
29.2,59,2890475008,52562487295
30.2,59,2892064232,52820144834
31.2,59,2882168296,53027657588
32.2,60,2907073104,53664713581
33.3,84,3601369824,57237963020
34.5,85,3628844136,60527298693
35.6,83,3829224968,63881566569
36.6,82,3864630264,66577257527
37.6,82,3880703136,68613010776
38.6,82,3881538720,69112208738
39.6,84,3927087128,70264142485
40.7,85,3994689552,71707432777
41.7,85,4012221248,72552146902
42.7,85,4013450048,72855195404
43.7,85,3998147464,73538116111
44.7,85,3991053240,74179592402
45.7,85,3990184888,74444357234
46.7,85,3983205304,74865723273
47.7,85,3982844856,75163491778
48.7,85,3982418872,75394446488
49.7,85,3981992888,75620283029
50.7,83,3909622336,75435887608
51.8,83,3908082240,75633764527
52.8,82,3872724272,75993248532
53.8,82,3871462704,76202200782
54.8,82,3871003952,76500090692
55.8,83,3890305216,76958881779
56.8,82,3872052576,77239142364
57.8,82,3872380256,77633744067
58.8,82,3872478560,77844963067
59.8,82,3869054304,78263546611
60.9,82,3869873528,78941788774
61.9,82,3870053752,79121975987
62.9,82,3869906296,79591262033
63.9,82,3866072584,80044175402
64.9,82,3863254584,80752427943
65.9,82,3863156328,81158470775
66.9,82,3861321344,81417671985
67.9,82,3859519152,81604100989
68.9,82,3860240048,81831867071
69.9,82,3859437232,81989256403
70.9,82,3859715760,82182133319
71.9,82,3858978480,82326416861
73.0,82,3859060400,82476775364
74.0,82,3860960968,82695374320
75.0,80,3797257528,82926937155
76.0,80,3809840440,83473048654
77.0,80,3827780920,84012868611
78.0,80,3827928376,84216530527
79.0,81,3856454240,84525651025
80.0,81,3852030560,84704495654
81.0,81,3852046992,84890297778
82.0,81,3838300816,85125526906
83.1,81,3834024592,85325908696
84.1,81,3833860752,85515470486
85.1,81,3833893520,85702745444
86.1,81,3864564368,86326719112
87.1,82,3902232312,86840564065
88.1,82,4030388056,87299326566
89.1,82,4021262168,87892720989
90.1,82,4021901144,88258858238
91.1,82,4014004056,88503262155
92.1,82,4001355608,88732440244
93.1,82,3964163928,89112255116
94.1,82,3975911256,89338519738
95.1,82,3968112472,89586185906
96.1,82,3964671832,89790346488
97.2,82,3963066248,90008335073
98.2,82,3965261704,90399081618
99.2,82,3944028040,91048486780
100.2,82,3920107448,91267622863
101.2,82,3921041336,91464576778
102.2,82,3921975224,91648206067
103.2,82,3920189392,91873185031
104.2,82,3921876944,92084383237
105.2,82,3925596208,92682683316
106.2,82,3923204144,92925006859
107.2,82,3923335216,93368207820
108.3,82,3918993552,94090505115
109.3,81,3886191464,94466842362
110.3,81,3886338920,94676554236
111.3,81,3886469992,94886843113
112.3,81,3884913512,95121396617
113.3,81,3885142888,95373930785
114.3,81,3883438952,95619998361
115.3,81,3882275688,95826758777
116.3,81,3885011840,96025713237
117.3,81,3882259352,96221122567
118.4,81,3880506312,96421075947
119.4,81,3882406856,96662721736
120.4,81,3882161120,96874373822
121.4,81,3882537976,97045806028
122.4,81,3882701864,97232636736
123.4,81,3882914856,97399463364
124.4,81,3882341416,97607093326
125.4,81,3882619944,97800848572
126.4,81,3882275880,97997403319
127.4,81,3882488872,98190900943
128.4,81,3882472584,98383009610
129.4,81,3882652808,98549126278
130.4,81,3882603656,98709684490
131.4,81,3882620040,98870070362
132.4,81,3882652808,99046494989
133.5,81,3880473712,99371518989
134.5,81,3880506480,99548940321
135.5,81,3880572016,99750043617
136.5,82,3940309232,100542303947
137.5,82,3940522224,100728576950
138.5,83,3974356528,101085244781
139.5,83,3972718176,101373838283
140.5,83,3974520416,101676158240
141.5,82,3913161208,101733659820
142.5,82,3913226744,101952890531
143.5,82,3913308664,102180618989
144.5,82,3912194576,102460715903
145.5,82,3934624272,102877943235
146.5,82,3935050256,103092261689
147.5,82,3938884160,103293054028
148.5,82,3937819224,103442310027
149.6,82,3937327704,103601808483
150.6,82,3937393240,103714075357
151.6,82,3932297816,103835262691
152.6,82,3926645336,103965664941
153.6,82,3926809176,104097771901
154.6,82,3926694536,104243910821
155.6,82,3938769544,104508649488
156.6,82,3940358792,104747614613
157.6,82,3944815264,105011122949
158.6,82,3941391008,105207802073
159.6,82,3941980832,105349207279
160.6,82,3939310240,105501238776
161.6,82,3939392160,105645504653
162.6,82,3939195552,105801962904
163.6,82,3939195552,106011305654
164.7,82,3939424928,106206620738
165.7,82,3939474080,106462347990
166.7,82,3939457696,106689900740
167.7,82,3941800608,106910943617
168.7,81,3906557280,107120014573
169.7,81,3907458472,107436576324
170.7,81,3907835304,107637566659
171.7,81,3910342056,107839640200
172.7,81,3908933080,108091264488
173.7,81,3903542744,108340532781
174.7,81,3900446168,108485175489
175.7,81,3905066456,108688736991
176.7,81,3904591320,108870894825
177.7,81,3900478936,109058460782
178.7,81,3900593648,109300099989
179.7,81,3900642800,109424500866
180.8,81,3923859048,110461290109
181.8,82,3972979624,111615026442
182.8,81,3928250080,111596152738
183.8,81,3912685328,112162937609
184.8,81,3921827600,112380938823
185.8,81,3921418024,112509806741
186.8,81,3916224296,112692165076
187.8,81,3916125992,113185578198
188.8,81,3920582440,113506323490
189.8,81,3921319720,113686380574
190.8,81,3922794280,113862817072
191.8,81,3917420352,114081529403
192.8,81,3916945216,114300341450
193.8,81,3911849816,114552298157
194.9,81,3911767896,114766568948
195.9,81,3912357720,115218950905
196.9,81,3912406896,115491754202
197.9,81,3917158256,115759316200
198.9,82,3944602800,116019604534
199.9,82,3943324848,116151529280
200.9,82,3943341232,116256837615
201.9,82,3942358192,116384705739
202.9,82,3934051504,116505286486
203.9,82,3933625520,116796748944
204.9,82,3933658288,116951684525
205.9,82,3944029360,117448620860
206.9,82,3944078512,117595248360
207.9,82,3938114736,117756225857
209.0,82,3930856624,117904753481
210.0,82,3931348144,118029715981
211.0,82,3926416560,118146269688
212.0,82,3924270304,118275885858
213.0,82,3920272608,118480735734
214.0,82,3920321760,118638097566
215.0,82,3920387296,118772569816
216.0,82,3920239840,118912021528
217.0,82,3920256248,119059316571
218.0,82,3920239864,119174191029
219.0,82,3920305400,119309489822
220.0,82,3920338168,119485439778
221.0,82,3934182696,119713631070
222.0,82,3935083816,119955090069
223.1,82,3933805864,120232897441
224.1,82,3933363496,120411410066
225.1,82,3933494568,120620715943
226.1,82,3934002472,120868659820
227.1,82,3930004776,121056060028
228.1,82,3929398592,121260633236
229.1,81,3899004928,121378876282
230.1,81,3898972184,121604851951
231.1,81,3899234328,121815531074
232.1,81,3899398168,122007937533
233.1,81,3899463704,122198571074
234.1,81,3899414552,122380728324
235.1,81,3904100376,122594477613
236.2,81,3907164184,122766472944
237.2,81,3906197528,123021234823
238.2,81,3902134296,123186093781
239.2,81,3831519256,123334771656
240.2,81,3831142424,123477398780
241.2,81,3831584864,123637247737
